Country	County	Month	Source	State	Unit	Value	Variable	Year
South Sudan	Aweil South	1.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil Centre	1.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil West	1.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil North	1.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil East	1.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Leer	1.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Leer	1.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayom	1.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Tonj East	1.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Twic	1.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Twic East	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Duk	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Akobo	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Ayod	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Nyirol	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Ulang	1.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Abiemnhom	1.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayendit	1.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Cueibet	1.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Uror	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Fangak	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Panyijiar	1.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Canal/Pigi	1.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Maban	1.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pariang	1.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Pibor	1.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Abyei	1.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Abyei	1.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Morobo	4.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Lainya	4.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yei	4.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Juba	4.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Magwi	4.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ikotos	4.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Budi	4.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Wulu	4.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Wau	4.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Jur River	4.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Raga	4.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Maridi	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mundri West	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mundri East	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yambio	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nzara	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mvolo	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tambura	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nagero	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Panyikang	4.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Malakal	4.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Renk	4.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ezo	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Abyei	4.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ibba	4.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Kajo-Keji	4.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Terekeka	4.0	FEWSNET	Central Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Torit	4.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Awerial	4.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Yirol West	4.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rumbek East	4.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rumbek North	4.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rumbek Centre	4.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Yirol East	4.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil South	4.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil Centre	4.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil West	4.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil North	4.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil East	4.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Leer	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayom	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Guit	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rubkona	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Tonj South	4.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Tonj East	4.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Tonj North	4.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Gogrial West	4.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Twic	4.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Bor South	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Twic East	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pochalla	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Duk	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Akobo	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Ayod	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Ulang	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Maiwut	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Luakpiny/Nasir	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Longochuk	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Baliet	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Fashoda	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Melut	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Manyo	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Abiemnhom	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayendit	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayendit	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Koch	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Cueibet	4.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Gogrial East	4.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Fangak	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Panyijiar	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Panyijiar	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Lopa/Lafon	4.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Canal/Pigi	4.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Kapoeta South	4.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Kapoeta North	4.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Kapoeta East	4.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pariang	4.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Maban	4.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pibor	4.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Nyirol	4.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Abyei	4.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Mayendit	4.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Uror	4.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Panyijiar	4.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Abyei	4.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Morobo	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Lainya	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yei	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Juba	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Terekeka	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Magwi	7.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Wau	7.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Maridi	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mundri West	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mundri East	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yambio	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nzara	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tambura	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nagero	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ezo	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Abyei	7.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ibba	7.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Kajo-Keji	7.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ikotos	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Kapoeta South	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Budi	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Torit	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Kapoeta North	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Kapoeta East	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Awerial	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Yirol West	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Wulu	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rumbek East	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rumbek Centre	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Yirol East	7.0	FEWSNET	Lakes	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil South	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil Centre	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil West	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Aweil North	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Leer	7.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Guit	7.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rubkona	7.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Tonj South	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Jur River	7.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Raga	7.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mvolo	7.0	FEWSNET	Western Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Bor South	7.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Twic East	7.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pochalla	7.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Maiwut	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Luakpiny/Nasir	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Longochuk	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Panyikang	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Malakal	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Baliet	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Fashoda	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Melut	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Manyo	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Renk	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Koch	7.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Fangak	7.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Lopa/Lafon	7.0	FEWSNET	Eastern Equatoria	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Canal/Pigi	7.0	FEWSNET	Jonglei	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Mayom	7.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Pariang	7.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Gogrial West	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Twic	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Maban	7.0	FEWSNET	Upper Nile	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Abiemnhom	7.0	FEWSNET	Unity	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Abyei	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Gogrial East	7.0	FEWSNET	Warrap	IPC Phase	2	IPC Phase Classification	2013
South Sudan	Rumbek North	7.0	FEWSNET	Lakes	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Aweil East	7.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Leer	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Leer	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Tonj East	7.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Tonj North	7.0	FEWSNET	Warrap	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Pibor	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Duk	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Akobo	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Ayod	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Nyirol	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Ulang	7.0	FEWSNET	Upper Nile	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Mayendit	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Cueibet	7.0	FEWSNET	Lakes	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Uror	7.0	FEWSNET	Jonglei	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Panyijiar	7.0	FEWSNET	Unity	IPC Phase	3	IPC Phase Classification	2013
South Sudan	Morobo	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Lainya	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yei	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Juba	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Terekeka	10.0	FEWSNET	Central Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Magwi	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ikotos	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Kapoeta South	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Budi	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Torit	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Kapoeta North	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Kapoeta East	10.0	FEWSNET	Eastern Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Awerial	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yirol West	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Wulu	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Rumbek East	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Rumbek North	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Rumbek North	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Rumbek Centre	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yirol East	10.0	FEWSNET	Lakes	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil South	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil South	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil Centre	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil West	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil West	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil North	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil North	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil East	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Aweil East	10.0	FEWSNET	Northern Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Leer	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Leer	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Leer	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mayom	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mayom	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Guit	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Rubkona	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Pariang	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Pariang	10.0	FEWSNET	Unity	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tonj South	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tonj East	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tonj East	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tonj North	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tonj North	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Gogrial West	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Twic	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Twic	10.0	FEWSNET	Warrap	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Wau	10.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Jur River	10.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Raga	10.0	FEWSNET	Western Bahr el Ghazal	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Maridi	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mundri West	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mundri East	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Yambio	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nzara	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Mvolo	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Tambura	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nagero	10.0	FEWSNET	Western Equatoria	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Bor South	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Pibor	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Pibor	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Twic East	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Pochalla	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Duk	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Duk	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Akobo	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Akobo	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ayod	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ayod	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nyirol	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Nyirol	10.0	FEWSNET	Jonglei	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Ulang	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Maiwut	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Luakpiny/Nasir	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
South Sudan	Longochuk	10.0	FEWSNET	Upper Nile	IPC Phase	1	IPC Phase Classification	2013
